INDEX_RC;LOCAL_XI;SCALE_ALPHA;SHAPE_KAPPA;KOUT_1_THETA;KOUT_2_ETA
027277;-99,9;-99,9;-99,9;-99,9;-99,9
027278;-99,9;-99,9;-99,9;-99,9;-99,9
027279;-99,9;-99,9;-99,9;-99,9;-99,9
027280;-99,9;-99,9;-99,9;-99,9;-99,9
027281;-99,9;-99,9;-99,9;-99,9;-99,9
027282;-99,9;-99,9;-99,9;-99,9;-99,9
027283;-99,9;-99,9;-99,9;-99,9;-99,9
027284;-99,9;-99,9;-99,9;-99,9;-99,9
027285;-99,9;-99,9;-99,9;-99,9;-99,9
027286;-99,9;-99,9;-99,9;-99,9;-99,9
027287;-99,9;-99,9;-99,9;-99,9;-99,9
027288;-99,9;-99,9;-99,9;-99,9;-99,9
027289;-99,9;-99,9;-99,9;-99,9;-99,9
027290;-99,9;-99,9;-99,9;-99,9;-99,9
027291;-99,9;-99,9;-99,9;-99,9;-99,9
027292;-99,9;-99,9;-99,9;-99,9;-99,9
027293;-99,9;-99,9;-99,9;-99,9;-99,9
027294;-99,9;-99,9;-99,9;-99,9;-99,9
027295;-99,9;-99,9;-99,9;-99,9;-99,9
027296;-99,9;-99,9;-99,9;-99,9;-99,9
027297;-99,9;-99,9;-99,9;-99,9;-99,9
027298;-99,9;-99,9;-99,9;-99,9;-99,9
027299;-99,9;-99,9;-99,9;-99,9;-99,9
028000;-99,9;-99,9;-99,9;-99,9;-99,9
028001;-99,9;-99,9;-99,9;-99,9;-99,9
028002;-99,9;-99,9;-99,9;-99,9;-99,9
028003;-99,9;-99,9;-99,9;-99,9;-99,9
028004;-99,9;-99,9;-99,9;-99,9;-99,9
028005;-99,9;-99,9;-99,9;-99,9;-99,9
028006;-99,9;-99,9;-99,9;-99,9;-99,9
028007;-99,9;-99,9;-99,9;-99,9;-99,9
028008;-99,9;-99,9;-99,9;-99,9;-99,9
028009;-99,9;-99,9;-99,9;-99,9;-99,9
028010;-99,9;-99,9;-99,9;-99,9;-99,9
028011;-99,9;-99,9;-99,9;-99,9;-99,9
028012;-99,9;-99,9;-99,9;-99,9;-99,9
028013;-99,9;-99,9;-99,9;-99,9;-99,9
028014;-99,9;-99,9;-99,9;-99,9;-99,9
028015;-99,9;-99,9;-99,9;-99,9;-99,9
028016;-99,9;-99,9;-99,9;-99,9;-99,9
028017;-99,9;-99,9;-99,9;-99,9;-99,9
028018;-99,9;-99,9;-99,9;-99,9;-99,9
028019;-99,9;-99,9;-99,9;-99,9;-99,9
028020;-99,9;-99,9;-99,9;-99,9;-99,9
028021;-99,9;-99,9;-99,9;-99,9;-99,9
028022;-99,9;-99,9;-99,9;-99,9;-99,9
028023;-99,9;-99,9;-99,9;-99,9;-99,9
028024;-99,9;-99,9;-99,9;-99,9;-99,9
028025;-99,9;-99,9;-99,9;-99,9;-99,9
028026;-99,9;-99,9;-99,9;-99,9;-99,9
028027;-99,9;-99,9;-99,9;-99,9;-99,9
028028;-99,9;-99,9;-99,9;-99,9;-99,9
028029;-99,9;-99,9;-99,9;-99,9;-99,9
028030;-99,9;-99,9;-99,9;-99,9;-99,9
028031;-99,9;-99,9;-99,9;-99,9;-99,9
028032;-99,9;-99,9;-99,9;-99,9;-99,9
028033;-99,9;-99,9;-99,9;-99,9;-99,9
028034;-99,9;-99,9;-99,9;-99,9;-99,9
028035;-99,9;-99,9;-99,9;-99,9;-99,9
028036;-99,9;-99,9;-99,9;-99,9;-99,9
028037;-99,9;-99,9;-99,9;-99,9;-99,9
028038;-99,9;-99,9;-99,9;-99,9;-99,9
028039;-99,9;-99,9;-99,9;-99,9;-99,9
028040;-99,9;-99,9;-99,9;-99,9;-99,9
028041;-99,9;-99,9;-99,9;-99,9;-99,9
028042;-99,9;-99,9;-99,9;-99,9;-99,9
028043;-99,9;-99,9;-99,9;-99,9;-99,9
028044;-99,9;-99,9;-99,9;-99,9;-99,9
028045;-99,9;-99,9;-99,9;-99,9;-99,9
028046;-99,9;-99,9;-99,9;-99,9;-99,9
028047;-99,9;-99,9;-99,9;-99,9;-99,9
028048;-99,9;-99,9;-99,9;-99,9;-99,9
028049;-99,9;-99,9;-99,9;-99,9;-99,9
028050;-99,9;-99,9;-99,9;-99,9;-99,9
028051;-99,9;-99,9;-99,9;-99,9;-99,9
028052;-99,9;-99,9;-99,9;-99,9;-99,9
028053;-99,9;-99,9;-99,9;-99,9;-99,9
028054;-99,9;-99,9;-99,9;-99,9;-99,9
028055;-99,9;-99,9;-99,9;-99,9;-99,9
028056;-99,9;-99,9;-99,9;-99,9;-99,9
028057;-99,9;-99,9;-99,9;-99,9;-99,9
028058;-99,9;-99,9;-99,9;-99,9;-99,9
028059;-99,9;-99,9;-99,9;-99,9;-99,9
028060;-99,9;-99,9;-99,9;-99,9;-99,9
028061;-99,9;-99,9;-99,9;-99,9;-99,9
028062;-99,9;-99,9;-99,9;-99,9;-99,9
028063;-99,9;-99,9;-99,9;-99,9;-99,9
028064;-99,9;-99,9;-99,9;-99,9;-99,9
028065;-99,9;-99,9;-99,9;-99,9;-99,9
028066;-99,9;-99,9;-99,9;-99,9;-99,9
028067;-99,9;-99,9;-99,9;-99,9;-99,9
028068;-99,9;-99,9;-99,9;-99,9;-99,9
028069;-99,9;-99,9;-99,9;-99,9;-99,9
028070;-99,9;-99,9;-99,9;-99,9;-99,9
028071;-99,9;-99,9;-99,9;-99,9;-99,9
028072;-99,9;-99,9;-99,9;-99,9;-99,9
028073;-99,9;-99,9;-99,9;-99,9;-99,9
028074;-99,9;-99,9;-99,9;-99,9;-99,9
028075;-99,9;-99,9;-99,9;-99,9;-99,9
028076;-99,9;-99,9;-99,9;-99,9;-99,9
028077;-99,9;-99,9;-99,9;-99,9;-99,9
028078;-99,9;-99,9;-99,9;-99,9;-99,9
028079;-99,9;-99,9;-99,9;-99,9;-99,9
028080;-99,9;-99,9;-99,9;-99,9;-99,9
028081;-99,9;-99,9;-99,9;-99,9;-99,9
028082;-99,9;-99,9;-99,9;-99,9;-99,9
028083;-99,9;-99,9;-99,9;-99,9;-99,9
028084;-99,9;-99,9;-99,9;-99,9;-99,9
028085;-99,9;-99,9;-99,9;-99,9;-99,9
028086;-99,9;-99,9;-99,9;-99,9;-99,9
028087;-99,9;-99,9;-99,9;-99,9;-99,9
028088;-99,9;-99,9;-99,9;-99,9;-99,9
028089;-99,9;-99,9;-99,9;-99,9;-99,9
028090;-99,9;-99,9;-99,9;-99,9;-99,9
028091;-99,9;-99,9;-99,9;-99,9;-99,9
028092;-99,9;-99,9;-99,9;-99,9;-99,9
028093;-99,9;-99,9;-99,9;-99,9;-99,9
028094;-99,9;-99,9;-99,9;-99,9;-99,9
028095;-99,9;-99,9;-99,9;-99,9;-99,9
028096;-99,9;-99,9;-99,9;-99,9;-99,9
028097;-99,9;-99,9;-99,9;-99,9;-99,9
028098;-99,9;-99,9;-99,9;-99,9;-99,9
028099;-99,9;-99,9;-99,9;-99,9;-99,9
028100;-99,9;-99,9;-99,9;-99,9;-99,9
028101;-99,9;-99,9;-99,9;-99,9;-99,9
028102;-99,9;-99,9;-99,9;-99,9;-99,9
028103;-99,9;-99,9;-99,9;-99,9;-99,9
028104;-99,9;-99,9;-99,9;-99,9;-99,9
028105;-99,9;-99,9;-99,9;-99,9;-99,9
028106;-99,9;-99,9;-99,9;-99,9;-99,9
028107;-99,9;-99,9;-99,9;-99,9;-99,9
028108;-99,9;-99,9;-99,9;-99,9;-99,9
028109;-99,9;-99,9;-99,9;-99,9;-99,9
028110;-99,9;-99,9;-99,9;-99,9;-99,9
028111;-99,9;-99,9;-99,9;-99,9;-99,9
028112;-99,9;-99,9;-99,9;-99,9;-99,9
028113;-99,9;-99,9;-99,9;-99,9;-99,9
028114;-99,9;-99,9;-99,9;-99,9;-99,9
028115;-99,9;-99,9;-99,9;-99,9;-99,9
028116;-99,9;-99,9;-99,9;-99,9;-99,9
028117;-99,9;-99,9;-99,9;-99,9;-99,9
028118;-99,9;-99,9;-99,9;-99,9;-99,9
028119;-99,9;-99,9;-99,9;-99,9;-99,9
028120;-99,9;-99,9;-99,9;-99,9;-99,9
028121;-99,9;-99,9;-99,9;-99,9;-99,9
028122;-99,9;-99,9;-99,9;-99,9;-99,9
028123;-99,9;-99,9;-99,9;-99,9;-99,9
028124;-99,9;-99,9;-99,9;-99,9;-99,9
028125;-99,9;-99,9;-99,9;-99,9;-99,9
028126;-99,9;-99,9;-99,9;-99,9;-99,9
028127;-99,9;-99,9;-99,9;-99,9;-99,9
028128;-99,9;-99,9;-99,9;-99,9;-99,9
028129;-99,9;-99,9;-99,9;-99,9;-99,9
028130;-99,9;-99,9;-99,9;-99,9;-99,9
028131;-99,9;-99,9;-99,9;-99,9;-99,9
028132;-99,9;-99,9;-99,9;-99,9;-99,9
028133;-99,9;-99,9;-99,9;-99,9;-99,9
028134;-99,9;-99,9;-99,9;-99,9;-99,9
028135;-99,9;-99,9;-99,9;-99,9;-99,9
028136;-99,9;-99,9;-99,9;-99,9;-99,9
028137;-99,9;-99,9;-99,9;-99,9;-99,9
028138;-99,9;-99,9;-99,9;-99,9;-99,9
028139;-99,9;-99,9;-99,9;-99,9;-99,9
028140;-99,9;-99,9;-99,9;-99,9;-99,9
028141;-99,9;-99,9;-99,9;-99,9;-99,9
028142;-99,9;-99,9;-99,9;-99,9;-99,9
028143;-99,9;-99,9;-99,9;-99,9;-99,9
028144;-99,9;-99,9;-99,9;-99,9;-99,9
028145;-99,9;-99,9;-99,9;-99,9;-99,9
028146;-99,9;-99,9;-99,9;-99,9;-99,9
028147;-99,9;-99,9;-99,9;-99,9;-99,9
028148;-99,9;-99,9;-99,9;-99,9;-99,9
028149;-99,9;-99,9;-99,9;-99,9;-99,9
028150;-99,9;-99,9;-99,9;-99,9;-99,9
028151;-99,9;-99,9;-99,9;-99,9;-99,9
028152;-99,9;-99,9;-99,9;-99,9;-99,9
028153;-99,9;-99,9;-99,9;-99,9;-99,9
028154;-99,9;-99,9;-99,9;-99,9;-99,9
028155;-99,9;-99,9;-99,9;-99,9;-99,9
028156;-99,9;-99,9;-99,9;-99,9;-99,9
028157;-99,9;-99,9;-99,9;-99,9;-99,9
028158;-99,9;-99,9;-99,9;-99,9;-99,9
028159;-99,9;-99,9;-99,9;-99,9;-99,9
028160;-99,9;-99,9;-99,9;-99,9;-99,9
028161;-99,9;-99,9;-99,9;-99,9;-99,9
028162;-99,9;-99,9;-99,9;-99,9;-99,9
028163;-99,9;-99,9;-99,9;-99,9;-99,9
028164;-99,9;-99,9;-99,9;-99,9;-99,9
028165;-99,9;-99,9;-99,9;-99,9;-99,9
028166;-99,9;-99,9;-99,9;-99,9;-99,9
028167;-99,9;-99,9;-99,9;-99,9;-99,9
028168;-99,9;-99,9;-99,9;-99,9;-99,9
028169;-99,9;-99,9;-99,9;-99,9;-99,9
028170;-99,9;-99,9;-99,9;-99,9;-99,9
028171;-99,9;-99,9;-99,9;-99,9;-99,9
028172;-99,9;-99,9;-99,9;-99,9;-99,9
028173;-99,9;-99,9;-99,9;-99,9;-99,9
028174;-99,9;-99,9;-99,9;-99,9;-99,9
028175;-99,9;-99,9;-99,9;-99,9;-99,9
028176;-99,9;-99,9;-99,9;-99,9;-99,9
028177;-99,9;-99,9;-99,9;-99,9;-99,9
028178;-99,9;-99,9;-99,9;-99,9;-99,9
028179;-99,9;-99,9;-99,9;-99,9;-99,9
028180;-99,9;-99,9;-99,9;-99,9;-99,9
028181;-99,9;-99,9;-99,9;-99,9;-99,9
028182;-99,9;-99,9;-99,9;-99,9;-99,9
028183;-99,9;-99,9;-99,9;-99,9;-99,9
028184;-99,9;-99,9;-99,9;-99,9;-99,9
028185;-99,9;-99,9;-99,9;-99,9;-99,9
028186;-99,9;-99,9;-99,9;-99,9;-99,9
028187;-99,9;-99,9;-99,9;-99,9;-99,9
028188;-99,9;-99,9;-99,9;-99,9;-99,9
028189;-99,9;-99,9;-99,9;-99,9;-99,9
028190;-99,9;-99,9;-99,9;-99,9;-99,9
028191;-99,9;-99,9;-99,9;-99,9;-99,9
028192;-99,9;-99,9;-99,9;-99,9;-99,9
028193;-99,9;-99,9;-99,9;-99,9;-99,9
028194;-99,9;-99,9;-99,9;-99,9;-99,9
028195;-99,9;-99,9;-99,9;-99,9;-99,9
028196;-99,9;-99,9;-99,9;-99,9;-99,9
028197;-99,9;-99,9;-99,9;-99,9;-99,9
028198;-99,9;-99,9;-99,9;-99,9;-99,9
028199;-99,9;-99,9;-99,9;-99,9;-99,9
028200;-99,9;-99,9;-99,9;-99,9;-99,9
028201;-99,9;-99,9;-99,9;-99,9;-99,9
028202;-99,9;-99,9;-99,9;-99,9;-99,9
028203;-99,9;-99,9;-99,9;-99,9;-99,9
028204;-99,9;-99,9;-99,9;-99,9;-99,9
028205;-99,9;-99,9;-99,9;-99,9;-99,9
028206;-99,9;-99,9;-99,9;-99,9;-99,9
028207;-99,9;-99,9;-99,9;-99,9;-99,9
028208;-99,9;-99,9;-99,9;-99,9;-99,9
028209;-99,9;-99,9;-99,9;-99,9;-99,9
028210;-99,9;-99,9;-99,9;-99,9;-99,9
028211;-99,9;-99,9;-99,9;-99,9;-99,9
028212;-99,9;-99,9;-99,9;-99,9;-99,9
028213;-99,9;-99,9;-99,9;-99,9;-99,9
028214;-99,9;-99,9;-99,9;-99,9;-99,9
028215;-99,9;-99,9;-99,9;-99,9;-99,9
028216;-99,9;-99,9;-99,9;-99,9;-99,9
028217;-99,9;-99,9;-99,9;-99,9;-99,9
028218;-99,9;-99,9;-99,9;-99,9;-99,9
028219;-99,9;-99,9;-99,9;-99,9;-99,9
028220;-99,9;-99,9;-99,9;-99,9;-99,9
028221;-99,9;-99,9;-99,9;-99,9;-99,9
028222;-99,9;-99,9;-99,9;-99,9;-99,9
028223;-99,9;-99,9;-99,9;-99,9;-99,9
028224;-99,9;-99,9;-99,9;-99,9;-99,9
028225;-99,9;-99,9;-99,9;-99,9;-99,9
028226;-99,9;-99,9;-99,9;-99,9;-99,9
028227;-99,9;-99,9;-99,9;-99,9;-99,9
028228;-99,9;-99,9;-99,9;-99,9;-99,9
028229;-99,9;-99,9;-99,9;-99,9;-99,9
028230;-99,9;-99,9;-99,9;-99,9;-99,9
028231;-99,9;-99,9;-99,9;-99,9;-99,9
028232;-99,9;-99,9;-99,9;-99,9;-99,9
028233;-99,9;-99,9;-99,9;-99,9;-99,9
028234;-99,9;-99,9;-99,9;-99,9;-99,9
028235;-99,9;-99,9;-99,9;-99,9;-99,9
028236;-99,9;-99,9;-99,9;-99,9;-99,9
028237;-99,9;-99,9;-99,9;-99,9;-99,9
028238;-99,9;-99,9;-99,9;-99,9;-99,9
028239;-99,9;-99,9;-99,9;-99,9;-99,9
028240;-99,9;-99,9;-99,9;-99,9;-99,9
028241;-99,9;-99,9;-99,9;-99,9;-99,9
028242;-99,9;-99,9;-99,9;-99,9;-99,9
028243;-99,9;-99,9;-99,9;-99,9;-99,9
028244;-99,9;-99,9;-99,9;-99,9;-99,9
028245;-99,9;-99,9;-99,9;-99,9;-99,9
028246;-99,9;-99,9;-99,9;-99,9;-99,9
028247;-99,9;-99,9;-99,9;-99,9;-99,9
028248;-99,9;-99,9;-99,9;-99,9;-99,9
028249;-99,9;-99,9;-99,9;-99,9;-99,9
028250;-99,9;-99,9;-99,9;-99,9;-99,9
028251;-99,9;-99,9;-99,9;-99,9;-99,9
028252;-99,9;-99,9;-99,9;-99,9;-99,9
028253;-99,9;-99,9;-99,9;-99,9;-99,9
028254;-99,9;-99,9;-99,9;-99,9;-99,9
028255;-99,9;-99,9;-99,9;-99,9;-99,9
028256;-99,9;-99,9;-99,9;-99,9;-99,9
028257;-99,9;-99,9;-99,9;-99,9;-99,9
028258;-99,9;-99,9;-99,9;-99,9;-99,9
028259;-99,9;-99,9;-99,9;-99,9;-99,9
028260;-99,9;-99,9;-99,9;-99,9;-99,9
028261;-99,9;-99,9;-99,9;-99,9;-99,9
028262;-99,9;-99,9;-99,9;-99,9;-99,9
028263;-99,9;-99,9;-99,9;-99,9;-99,9
028264;-99,9;-99,9;-99,9;-99,9;-99,9
028265;-99,9;-99,9;-99,9;-99,9;-99,9
028266;-99,9;-99,9;-99,9;-99,9;-99,9
028267;-99,9;-99,9;-99,9;-99,9;-99,9
028268;-99,9;-99,9;-99,9;-99,9;-99,9
028269;-99,9;-99,9;-99,9;-99,9;-99,9
028270;-99,9;-99,9;-99,9;-99,9;-99,9
028271;-99,9;-99,9;-99,9;-99,9;-99,9
028272;-99,9;-99,9;-99,9;-99,9;-99,9
028273;-99,9;-99,9;-99,9;-99,9;-99,9
028274;-99,9;-99,9;-99,9;-99,9;-99,9
028275;-99,9;-99,9;-99,9;-99,9;-99,9
028276;-99,9;-99,9;-99,9;-99,9;-99,9
028277;-99,9;-99,9;-99,9;-99,9;-99,9
028278;-99,9;-99,9;-99,9;-99,9;-99,9
028279;-99,9;-99,9;-99,9;-99,9;-99,9
028280;-99,9;-99,9;-99,9;-99,9;-99,9
028281;-99,9;-99,9;-99,9;-99,9;-99,9
028282;-99,9;-99,9;-99,9;-99,9;-99,9
028283;-99,9;-99,9;-99,9;-99,9;-99,9
028284;-99,9;-99,9;-99,9;-99,9;-99,9
028285;-99,9;-99,9;-99,9;-99,9;-99,9
028286;-99,9;-99,9;-99,9;-99,9;-99,9
028287;-99,9;-99,9;-99,9;-99,9;-99,9
028288;-99,9;-99,9;-99,9;-99,9;-99,9
028289;-99,9;-99,9;-99,9;-99,9;-99,9
028290;-99,9;-99,9;-99,9;-99,9;-99,9
028291;-99,9;-99,9;-99,9;-99,9;-99,9
028292;-99,9;-99,9;-99,9;-99,9;-99,9
028293;-99,9;-99,9;-99,9;-99,9;-99,9
028294;-99,9;-99,9;-99,9;-99,9;-99,9
028295;-99,9;-99,9;-99,9;-99,9;-99,9
028296;-99,9;-99,9;-99,9;-99,9;-99,9
028297;-99,9;-99,9;-99,9;-99,9;-99,9
028298;-99,9;-99,9;-99,9;-99,9;-99,9
028299;-99,9;-99,9;-99,9;-99,9;-99,9
029000;-99,9;-99,9;-99,9;-99,9;-99,9
029001;-99,9;-99,9;-99,9;-99,9;-99,9
029002;-99,9;-99,9;-99,9;-99,9;-99,9
029003;-99,9;-99,9;-99,9;-99,9;-99,9
029004;-99,9;-99,9;-99,9;-99,9;-99,9
029005;-99,9;-99,9;-99,9;-99,9;-99,9
029006;-99,9;-99,9;-99,9;-99,9;-99,9
029007;-99,9;-99,9;-99,9;-99,9;-99,9
029008;-99,9;-99,9;-99,9;-99,9;-99,9
029009;-99,9;-99,9;-99,9;-99,9;-99,9
029010;-99,9;-99,9;-99,9;-99,9;-99,9
029011;-99,9;-99,9;-99,9;-99,9;-99,9
029012;-99,9;-99,9;-99,9;-99,9;-99,9
029013;-99,9;-99,9;-99,9;-99,9;-99,9
029014;-99,9;-99,9;-99,9;-99,9;-99,9
029015;-99,9;-99,9;-99,9;-99,9;-99,9
029016;-99,9;-99,9;-99,9;-99,9;-99,9
029017;-99,9;-99,9;-99,9;-99,9;-99,9
029018;-99,9;-99,9;-99,9;-99,9;-99,9
029019;-99,9;-99,9;-99,9;-99,9;-99,9
029020;-99,9;-99,9;-99,9;-99,9;-99,9
029021;-99,9;-99,9;-99,9;-99,9;-99,9
029022;-99,9;-99,9;-99,9;-99,9;-99,9
029023;-99,9;-99,9;-99,9;-99,9;-99,9
029024;-99,9;-99,9;-99,9;-99,9;-99,9
029025;-99,9;-99,9;-99,9;-99,9;-99,9
029026;-99,9;-99,9;-99,9;-99,9;-99,9
029027;-99,9;-99,9;-99,9;-99,9;-99,9
029028;-99,9;-99,9;-99,9;-99,9;-99,9
029029;-99,9;-99,9;-99,9;-99,9;-99,9
029030;-99,9;-99,9;-99,9;-99,9;-99,9
029031;-99,9;-99,9;-99,9;-99,9;-99,9
029032;-99,9;-99,9;-99,9;-99,9;-99,9
029033;-99,9;-99,9;-99,9;-99,9;-99,9
029034;-99,9;-99,9;-99,9;-99,9;-99,9
029035;-99,9;-99,9;-99,9;-99,9;-99,9
029036;-99,9;-99,9;-99,9;-99,9;-99,9
029037;-99,9;-99,9;-99,9;-99,9;-99,9
029038;-99,9;-99,9;-99,9;-99,9;-99,9
029039;-99,9;-99,9;-99,9;-99,9;-99,9
029040;-99,9;-99,9;-99,9;-99,9;-99,9
029041;-99,9;-99,9;-99,9;-99,9;-99,9
029042;-99,9;-99,9;-99,9;-99,9;-99,9
029043;-99,9;-99,9;-99,9;-99,9;-99,9
029044;-99,9;-99,9;-99,9;-99,9;-99,9
029045;-99,9;-99,9;-99,9;-99,9;-99,9
029046;-99,9;-99,9;-99,9;-99,9;-99,9
029047;-99,9;-99,9;-99,9;-99,9;-99,9
029048;-99,9;-99,9;-99,9;-99,9;-99,9
029049;-99,9;-99,9;-99,9;-99,9;-99,9
029050;-99,9;-99,9;-99,9;-99,9;-99,9
029051;-99,9;-99,9;-99,9;-99,9;-99,9
029052;-99,9;-99,9;-99,9;-99,9;-99,9
029053;-99,9;-99,9;-99,9;-99,9;-99,9
029054;-99,9;-99,9;-99,9;-99,9;-99,9
029055;-99,9;-99,9;-99,9;-99,9;-99,9
029056;-99,9;-99,9;-99,9;-99,9;-99,9
029057;-99,9;-99,9;-99,9;-99,9;-99,9
029058;-99,9;-99,9;-99,9;-99,9;-99,9
029059;-99,9;-99,9;-99,9;-99,9;-99,9
029060;-99,9;-99,9;-99,9;-99,9;-99,9
029061;-99,9;-99,9;-99,9;-99,9;-99,9
029062;-99,9;-99,9;-99,9;-99,9;-99,9
029063;-99,9;-99,9;-99,9;-99,9;-99,9
029064;-99,9;-99,9;-99,9;-99,9;-99,9
029065;-99,9;-99,9;-99,9;-99,9;-99,9
029066;-99,9;-99,9;-99,9;-99,9;-99,9
029067;-99,9;-99,9;-99,9;-99,9;-99,9
029068;-99,9;-99,9;-99,9;-99,9;-99,9
029069;-99,9;-99,9;-99,9;-99,9;-99,9
029070;-99,9;-99,9;-99,9;-99,9;-99,9
029071;-99,9;-99,9;-99,9;-99,9;-99,9
029072;-99,9;-99,9;-99,9;-99,9;-99,9
029073;-99,9;-99,9;-99,9;-99,9;-99,9
029074;-99,9;-99,9;-99,9;-99,9;-99,9
029075;-99,9;-99,9;-99,9;-99,9;-99,9
029076;-99,9;-99,9;-99,9;-99,9;-99,9
029077;-99,9;-99,9;-99,9;-99,9;-99,9
029078;-99,9;-99,9;-99,9;-99,9;-99,9
029079;-99,9;-99,9;-99,9;-99,9;-99,9
029080;-99,9;-99,9;-99,9;-99,9;-99,9
029081;-99,9;-99,9;-99,9;-99,9;-99,9
029082;-99,9;-99,9;-99,9;-99,9;-99,9
029083;-99,9;-99,9;-99,9;-99,9;-99,9
029084;-99,9;-99,9;-99,9;-99,9;-99,9
029085;-99,9;-99,9;-99,9;-99,9;-99,9
029086;-99,9;-99,9;-99,9;-99,9;-99,9
029087;-99,9;-99,9;-99,9;-99,9;-99,9
029088;-99,9;-99,9;-99,9;-99,9;-99,9
029089;-99,9;-99,9;-99,9;-99,9;-99,9
029090;-99,9;-99,9;-99,9;-99,9;-99,9
029091;-99,9;-99,9;-99,9;-99,9;-99,9
029092;-99,9;-99,9;-99,9;-99,9;-99,9
029093;-99,9;-99,9;-99,9;-99,9;-99,9
029094;-99,9;-99,9;-99,9;-99,9;-99,9
029095;-99,9;-99,9;-99,9;-99,9;-99,9
029096;-99,9;-99,9;-99,9;-99,9;-99,9
029097;-99,9;-99,9;-99,9;-99,9;-99,9
029098;-99,9;-99,9;-99,9;-99,9;-99,9
029099;-99,9;-99,9;-99,9;-99,9;-99,9
029100;-99,9;-99,9;-99,9;-99,9;-99,9
029101;-99,9;-99,9;-99,9;-99,9;-99,9
029102;-99,9;-99,9;-99,9;-99,9;-99,9
029103;-99,9;-99,9;-99,9;-99,9;-99,9
029104;-99,9;-99,9;-99,9;-99,9;-99,9
029105;-99,9;-99,9;-99,9;-99,9;-99,9
029106;-99,9;-99,9;-99,9;-99,9;-99,9
029107;-99,9;-99,9;-99,9;-99,9;-99,9
029108;-99,9;-99,9;-99,9;-99,9;-99,9
029109;-99,9;-99,9;-99,9;-99,9;-99,9
029110;-99,9;-99,9;-99,9;-99,9;-99,9
029111;-99,9;-99,9;-99,9;-99,9;-99,9
029112;-99,9;-99,9;-99,9;-99,9;-99,9
029113;-99,9;-99,9;-99,9;-99,9;-99,9
029114;-99,9;-99,9;-99,9;-99,9;-99,9
029115;-99,9;-99,9;-99,9;-99,9;-99,9
029116;-99,9;-99,9;-99,9;-99,9;-99,9
029117;-99,9;-99,9;-99,9;-99,9;-99,9
029118;-99,9;-99,9;-99,9;-99,9;-99,9
029119;-99,9;-99,9;-99,9;-99,9;-99,9
029120;-99,9;-99,9;-99,9;-99,9;-99,9
029121;-99,9;-99,9;-99,9;-99,9;-99,9
029122;-99,9;-99,9;-99,9;-99,9;-99,9
029123;-99,9;-99,9;-99,9;-99,9;-99,9
029124;-99,9;-99,9;-99,9;-99,9;-99,9
029125;-99,9;-99,9;-99,9;-99,9;-99,9
029126;-99,9;-99,9;-99,9;-99,9;-99,9
029127;-99,9;-99,9;-99,9;-99,9;-99,9
029128;-99,9;-99,9;-99,9;-99,9;-99,9
029129;-99,9;-99,9;-99,9;-99,9;-99,9
029130;-99,9;-99,9;-99,9;-99,9;-99,9
029131;-99,9;-99,9;-99,9;-99,9;-99,9
029132;-99,9;-99,9;-99,9;-99,9;-99,9
029133;-99,9;-99,9;-99,9;-99,9;-99,9
029134;-99,9;-99,9;-99,9;-99,9;-99,9
029135;-99,9;-99,9;-99,9;-99,9;-99,9
029136;-99,9;-99,9;-99,9;-99,9;-99,9
029137;-99,9;-99,9;-99,9;-99,9;-99,9
029138;-99,9;-99,9;-99,9;-99,9;-99,9
029139;-99,9;-99,9;-99,9;-99,9;-99,9
029140;-99,9;-99,9;-99,9;-99,9;-99,9
029141;-99,9;-99,9;-99,9;-99,9;-99,9
029142;-99,9;-99,9;-99,9;-99,9;-99,9
029143;-99,9;-99,9;-99,9;-99,9;-99,9
029144;-99,9;-99,9;-99,9;-99,9;-99,9
029145;-99,9;-99,9;-99,9;-99,9;-99,9
029146;-99,9;-99,9;-99,9;-99,9;-99,9
029147;-99,9;-99,9;-99,9;-99,9;-99,9
029148;-99,9;-99,9;-99,9;-99,9;-99,9
029149;-99,9;-99,9;-99,9;-99,9;-99,9
029150;-99,9;-99,9;-99,9;-99,9;-99,9
029151;-99,9;-99,9;-99,9;-99,9;-99,9
029152;-99,9;-99,9;-99,9;-99,9;-99,9
029153;-99,9;-99,9;-99,9;-99,9;-99,9
029154;-99,9;-99,9;-99,9;-99,9;-99,9
029155;-99,9;-99,9;-99,9;-99,9;-99,9
029156;-99,9;-99,9;-99,9;-99,9;-99,9
029157;-99,9;-99,9;-99,9;-99,9;-99,9
029158;-99,9;-99,9;-99,9;-99,9;-99,9
029159;-99,9;-99,9;-99,9;-99,9;-99,9
029160;-99,9;-99,9;-99,9;-99,9;-99,9
029161;-99,9;-99,9;-99,9;-99,9;-99,9
029162;-99,9;-99,9;-99,9;-99,9;-99,9
029163;-99,9;-99,9;-99,9;-99,9;-99,9
029164;-99,9;-99,9;-99,9;-99,9;-99,9
029165;-99,9;-99,9;-99,9;-99,9;-99,9
029166;-99,9;-99,9;-99,9;-99,9;-99,9
029167;-99,9;-99,9;-99,9;-99,9;-99,9
029168;-99,9;-99,9;-99,9;-99,9;-99,9
029169;-99,9;-99,9;-99,9;-99,9;-99,9
029170;-99,9;-99,9;-99,9;-99,9;-99,9
029171;-99,9;-99,9;-99,9;-99,9;-99,9
029172;-99,9;-99,9;-99,9;-99,9;-99,9
029173;-99,9;-99,9;-99,9;-99,9;-99,9
